id_ticket,status_ticket,prioridade,origem_ticket,topico,analista_responsavel,data_abertura,sla_previsto_resolucao,tempo_primeira_resposta,tempo_resolucao,data_fechamento,tempo_resolucao_horas
2061,Resolved,Low,Email,Product setup,Heather Urry,2023-05-11 08:25:23,2023-05-13 08:25:23,2023-05-11 09:10:28.429,2023-05-11 12:30:53.457,,
2062,Resolved,Low,Email,Purchasing and invoicing,Nicola Wane,2023-05-11 20:43:34,2023-05-13 20:43:34,2023-05-11 21:19:15.484,2023-05-11 23:58:43.935,,
2063,In progress,Medium,Phone,Product setup,Connor Danielovitch,2023-05-11 23:30:50,2023-05-13 23:30:50,2023-05-11 23:31:07.992,,,
2064,In progress,Low,Email,Pricing and licensing,Bernard Beckley,2023-05-12 14:34:05,2023-05-14 14:34:05,2023-05-12 14:51:45.048,,,
2065,Resolved,Low,Phone,Training request,Bernard Beckley,2023-05-12 07:03:57,2023-05-14 07:03:57,2023-05-12 07:07:10.888,2023-05-18 04:31:39.882,,
2066,In progress,Medium,Chat,Pricing and licensing,Nicola Wane,2023-05-12 18:22:10,2023-05-13 18:22:10,2023-05-12 18:24:05.897,,,
2067,Resolved,Low,Phone,Purchasing and invoicing,Connor Danielovitch,2023-05-12 14:15:05,2023-05-14 14:15:05,2023-05-12 14:15:36.568,2023-05-14 10:04:49.175,,
2068,Closed,Low,Phone,Feature request,Nicola Wane,2023-05-12 07:15:56,2023-05-14 07:15:56,2023-05-12 07:16:02.175,2023-05-12 12:32:57.242,2023-05-17 15:43:19.310,128.456475
2069,Resolved,Low,Email,Feature request,Sheela Cutten,2023-05-12 03:53:23,2023-05-14 03:53:23,2023-05-12 04:28:29.823,2023-05-14 02:40:55.462,,
2070,Closed,Low,Email,Purchasing and invoicing,Connor Danielovitch,2023-05-12 06:59:06,2023-05-14 06:59:06,2023-05-12 07:12:03.336,2023-05-13 20:25:54.939,2023-05-19 00:28:36.111,161.49169750000001
2071,Closed,Medium,Email,Feature request,Bernard Beckley,2023-05-12 14:29:08,2023-05-14 14:29:08,2023-05-12 15:28:57.292,2023-05-12 22:22:36.043,2023-05-15 13:07:59.014,70.64750388888889
2072,Closed,High,Email,Other,Adolpho Messingham,2023-05-12 04:35:31,2023-05-14 04:35:31,2023-05-12 11:43:55.116,2023-05-14 04:16:55.736,2023-05-18 19:50:49.099,159.2550275
2073,Closed,Medium,Phone,Pricing and licensing,Sheela Cutten,2023-05-12 11:55:15,2023-05-14 11:55:15,2023-05-12 11:56:57.229,2023-05-13 06:14:04.007,2023-05-17 11:57:22.626,120.03545166666666
2074,Closed,Low,Chat,Product setup,Bernard Beckley,2023-05-12 19:05:07,2023-05-13 19:05:07,2023-05-12 19:06:05.866,2023-05-12 19:26:29.322,2023-05-17 22:22:44.909,123.2938636111111
2075,Resolved,Low,Phone,Feature request,Sheela Cutten,2023-05-12 06:29:46,2023-05-14 06:29:46,2023-05-12 06:32:04.606,2023-05-12 19:20:42.894,,
2076,Resolved,Medium,Phone,Feature request,Heather Urry,2023-05-12 15:03:27,2023-05-14 15:03:27,2023-05-12 15:05:02.114,2023-05-14 02:14:54.840,,
2077,In progress,Low,Phone,Other,Nicola Wane,2023-05-12 20:05:30,2023-05-14 20:05:30,2023-05-12 20:05:59.057,,,
2078,Resolved,Low,Chat,Feature request,Kristos Westoll,2023-05-13 02:46:34,2023-05-14 02:46:34,2023-05-13 02:48:24.070,2023-05-13 13:28:03.905,,
2079,Closed,Medium,Email,Pricing and licensing,Heather Urry,2023-05-13 08:43:04,2023-05-15 08:43:04,2023-05-13 09:24:35.982,2023-05-14 04:08:00.352,2023-05-19 18:40:24.604,153.95572333333334
2080,Closed,Medium,Email,Purchasing and invoicing,Bernard Beckley,2023-05-13 05:51:33,2023-05-15 05:51:33,2023-05-13 06:37:53.206,2023-05-14 03:27:24.795,2023-05-15 20:37:24.205,62.764223611111106
2081,Closed,Medium,Phone,Other,Connor Danielovitch,2023-05-13 05:21:54,2023-05-15 05:21:54,2023-05-13 05:22:36.532,2023-05-14 06:11:29.428,2023-05-17 08:58:41.127,99.61309083333333
2082,Resolved,High,Email,Pricing and licensing,Nicola Wane,2023-05-13 19:26:09,2023-05-15 19:26:09,2023-05-13 20:02:43.980,2023-05-14 01:20:56.997,,
2098,Closed,Low,Chat,Product setup,Nicola Wane,2023-05-14 07:00:55,2023-05-15 07:00:55,2023-05-14 07:05:25.195,2023-05-14 22:24:32.608,2023-05-16 17:36:53.922,58.59970055555555
2099,Closed,Low,Chat,Product setup,Adolpho Messingham,2023-05-14 20:14:21,2023-05-15 20:14:21,2023-05-14 20:15:57.308,2023-05-14 22:28:57.772,2023-05-18 02:09:46.952,77.92387555555555
2100,Closed,Medium,Chat,Product setup,Connor Danielovitch,2023-05-14 10:45:06,2023-05-15 10:45:06,2023-05-14 10:46:34.433,2023-05-14 22:29:27.453,2023-05-17 15:59:08.430,77.23400833333334
2101,In progress,High,Phone,Purchasing and invoicing,Heather Urry,2023-05-14 08:14:16,2023-05-16 08:14:16,2023-05-14 08:14:46.756,,,
2102,In progress,High,Phone,Product setup,Adolpho Messingham,2023-05-15 01:57:53,2023-05-17 01:57:53,2023-05-15 02:01:46.073,,,
2103,Resolved,Medium,Chat,Feature request,Kristos Westoll,2023-05-15 03:43:26,2023-05-16 03:43:26,2023-05-15 03:44:45.515,2023-05-15 07:37:48.997,,
2104,Closed,Low,Email,Purchasing and invoicing,Connor Danielovitch,2023-05-15 12:26:38,2023-05-17 12:26:38,2023-05-15 13:23:57.995,2023-05-17 03:21:21.865,2023-05-22 05:05:17.071,160.6441863888889
2105,Resolved,Medium,Chat,Product setup,Nicola Wane,2023-05-15 16:01:57,2023-05-16 16:01:57,2023-05-15 16:02:19.660,2023-05-16 05:45:17.104,,
2106,Resolved,Low,Email,Pricing and licensing,Bernard Beckley,2023-05-15 23:05:02,2023-05-17 23:05:02,2023-05-15 23:10:32.153,2023-05-20 10:53:53.323,,
2107,Closed,Medium,Email,Product setup,Bernard Beckley,2023-05-15 19:19:14,2023-05-17 19:19:14,2023-05-15 19:38:15.768,2023-05-21 14:45:59.006,2023-05-21 20:05:18.878,144.76802166666667
2108,Closed,High,Chat,Feature request,Connor Danielovitch,2023-05-15 15:39:38,2023-05-16 15:39:38,2023-05-15 15:40:37.682,2023-05-16 07:03:48.967,2023-05-20 03:56:32.959,108.28193305555556
2109,Resolved,Medium,Chat,Purchasing and invoicing,Nicola Wane,2023-05-15 16:04:49,2023-05-16 16:04:49,2023-05-15 16:05:08.583,2023-05-16 05:20:20.273,,
2110,In progress,Low,Email,Feature request,Sheela Cutten,2023-05-16 18:30:30,2023-05-18 18:30:30,2023-05-16 19:24:04.137,,,
2111,Resolved,Low,Email,Pricing and licensing,Bernard Beckley,2023-05-16 10:50:40,2023-05-18 10:50:40,2023-05-16 11:21:54.186,2023-05-17 08:13:44.902,,
2112,Closed,Low,Chat,Product setup,Sheela Cutten,2023-05-16 07:04:29,2023-05-17 07:04:29,2023-05-16 07:05:52.092,2023-05-16 23:28:03.701,2023-05-20 00:12:06.972,89.12721444444445
2113,Closed,Low,Chat,Product setup,Sheela Cutten,2023-05-16 19:50:27,2023-05-17 19:50:27,2023-05-16 19:52:12.842,2023-05-17 06:41:44.548,2023-05-21 23:08:04.531,123.29375861111112
2114,Closed,Low,Chat,Pricing and licensing,Adolpho Messingham,2023-05-16 05:34:49,2023-05-17 05:34:49,2023-05-16 05:35:43.410,2023-05-21 20:32:28.700,2023-05-23 19:59:02.103,182.4036397222222
2115,Closed,Low,Chat,Product setup,Connor Danielovitch,2023-05-16 20:33:58,2023-05-17 20:33:58,2023-05-16 20:34:38.292,2023-05-17 08:39:00.966,2023-05-20 18:40:34.701,94.11019472222222
2117,Closed,Medium,Chat,Product setup,Michele Whyatt,2023-05-16 00:32:51,2023-05-17 00:32:51,2023-05-16 00:35:09.642,2023-05-16 02:56:44.490,2023-05-19 00:41:34.497,72.14541583333333
2118,Closed,Medium,Chat,Feature request,Nicola Wane,2023-05-16 20:59:57,2023-05-17 20:59:57,2023-05-16 21:00:20.046,2023-05-17 07:42:31.231,2023-05-19 12:57:54.594,63.96599833333334
2120,Closed,Low,Chat,Bug report,Bernard Beckley,2023-05-17 04:10:13,2023-05-18 04:10:13,2023-05-17 04:15:02.102,2023-05-18 03:01:22.613,2023-05-22 22:29:27.089,138.32058027777776
2121,In progress,Low,Phone,Purchasing and invoicing,Heather Urry,2023-05-17 20:17:37,2023-05-19 20:17:37,2023-05-17 20:19:28.696,,,
2122,In progress,Medium,Email,Product setup,Nicola Wane,2023-05-17 01:38:33,2023-05-19 01:38:33,2023-05-17 02:33:38.545,,,
2123,Resolved,High,Chat,Bug report,Adolpho Messingham,2023-05-17 06:42:41,2023-05-18 06:42:41,2023-05-17 06:43:19.369,2023-05-17 10:34:55.518,,
2124,Closed,High,Chat,Bug report,Nicola Wane,2023-05-17 11:46:25,2023-05-18 11:46:25,2023-05-17 11:47:00.455,2023-05-18 03:28:01.201,2023-05-21 11:41:57.196,95.92561
2125,Closed,Low,Email,Product setup,Bernard Beckley,2023-05-17 03:05:58,2023-05-19 03:05:58,2023-05-17 08:07:55.396,2023-05-18 00:58:50.982,2023-05-19 23:07:27.813,68.02494805555556
2126,In progress,Medium,Email,Bug report,Michele Whyatt,2023-05-17 02:54:50,2023-05-19 02:54:50,2023-05-17 03:40:38.654,,,
2127,In progress,Medium,Chat,Purchasing and invoicing,Nicola Wane,2023-05-17 22:19:04,2023-05-18 22:19:04,2023-05-17 22:20:08.704,,,
2128,Closed,Low,Email,Other,Kristos Westoll,2023-05-17 01:39:16,2023-05-19 01:39:16,2023-05-17 02:15:01.010,2023-05-18 11:59:55.253,2023-05-23 14:58:54.153,157.32726472222222
2129,Closed,Medium,Email,Pricing and licensing,Sheela Cutten,2023-05-17 13:35:55,2023-05-19 13:35:55,2023-05-17 14:33:24.871,2023-05-18 10:10:58.744,2023-05-23 22:33:49.608,152.96516888888888
2130,Resolved,Low,Email,Product setup,Michele Whyatt,2023-05-17 08:56:49,2023-05-19 08:56:49,2023-05-17 09:19:21.687,2023-05-18 14:39:36.121,,
2131,Closed,Low,Email,Feature request,Michele Whyatt,2023-05-17 18:09:46,2023-05-19 18:09:46,2023-05-17 18:21:38.421,2023-05-19 10:51:49.899,2023-05-23 08:34:33.353,134.4131536111111
2132,Closed,Low,Chat,Product setup,Connor Danielovitch,2023-05-17 20:47:12,2023-05-18 20:47:12,2023-05-17 20:48:07.824,2023-05-18 07:36:24.374,2023-05-20 23:13:04.985,74.43138472222222
2133,Closed,Low,Email,Pricing and licensing,Adolpho Messingham,2023-05-18 04:35:32,2023-05-20 04:35:32,2023-05-18 04:43:06.769,2023-05-19 14:33:32.406,2023-05-21 02:53:00.644,70.29129
2134,In progress,Low,Chat,Bug report,Connor Danielovitch,2023-05-18 02:59:48,2023-05-19 02:59:48,2023-05-18 03:00:05.542,,,
2135,Resolved,Low,Phone,Feature request,Kristos Westoll,2023-05-18 05:54:00,2023-05-20 05:54:00,2023-05-17 20:19:49.433,2023-05-23 16:55:35.103,,
2136,Closed,Low,Chat,Product setup,Heather Urry,2023-05-18 14:04:54,2023-05-19 14:04:54,2023-05-18 14:05:26.687,2023-05-19 12:01:01.431,2023-05-22 15:21:10.897,97.27136027777777
2137,Resolved,High,Email,Product setup,Connor Danielovitch,2023-05-18 06:09:03,2023-05-20 06:09:03,2023-05-18 06:37:49.264,2023-05-19 00:26:29.776,,
2138,Resolved,Low,Chat,Other,Sheela Cutten,2023-05-18 01:02:52,2023-05-19 01:02:52,2023-05-18 01:05:48.337,2023-05-18 09:21:08.113,,
2139,Resolved,Medium,Email,Purchasing and invoicing,Bernard Beckley,2023-05-18 00:56:39,2023-05-20 00:56:39,2023-05-18 00:57:18.036,2023-05-18 11:58:12.600,,
2140,Closed,High,Chat,Feature request,Michele Whyatt,2023-05-19 09:18:12,2023-05-20 09:18:12,2023-05-19 09:19:27.975,2023-05-19 12:22:54.246,2023-05-21 02:59:57.500,41.695972222222224
2141,Closed,Low,Chat,Feature request,Adolpho Messingham,2023-05-19 09:21:45,2023-05-20 09:21:45,2023-05-19 09:21:48.462,2023-05-19 22:06:51.869,2023-05-25 16:23:30.373,151.02927027777778
2142,Resolved,Medium,Email,Pricing and licensing,Connor Danielovitch,2023-05-19 20:11:47,2023-05-21 20:11:47,2023-05-19 20:32:06.213,2023-05-20 01:08:23.609,,
2143,Closed,Medium,Email,Bug report,Sheela Cutten,2023-05-19 18:13:22,2023-05-21 18:13:22,2023-05-19 19:04:58.632,2023-05-20 00:22:52.219,2023-05-24 01:14:10.751,103.01354194444444
2144,Closed,Low,Email,Feature request,Connor Danielovitch,2023-05-19 22:25:42,2023-05-21 22:25:42,2023-05-20 01:02:38.519,2023-05-20 02:35:07.862,2023-05-24 05:30:16.069,103.07613027777778
2145,Resolved,Medium,Chat,Product setup,Michele Whyatt,2023-05-19 22:52:07,2023-05-20 22:52:07,2023-05-19 22:52:38.824,2023-05-20 02:27:12.927,,
2146,In progress,Low,Email,Feature request,Sheela Cutten,2023-05-19 10:51:14,2023-05-21 10:51:14,2023-05-19 11:07:04.989,,,
2147,Resolved,High,Email,Feature request,Sheela Cutten,2023-05-20 00:38:09,2023-05-22 00:38:09,2023-05-20 00:39:13.511,2023-05-21 16:59:32.120,,
2151,Resolved,Low,Email,Feature request,Nicola Wane,2023-05-20 14:53:34,2023-05-22 14:53:34,2023-05-20 15:45:13.328,2023-05-22 06:02:24.761,,
2152,In progress,Low,Chat,Product setup,Connor Danielovitch,2023-05-20 04:03:32,2023-05-21 04:03:32,2023-05-20 04:05:33.227,,,
2153,Resolved,Low,Phone,Purchasing and invoicing,Connor Danielovitch,2023-05-20 15:44:42,2023-05-22 15:44:42,2023-05-20 15:45:10.501,2023-05-21 08:59:17.168,,
2154,In progress,Medium,Email,Product setup,Sheela Cutten,2023-05-21 10:36:31,2023-05-23 10:36:31,2023-05-21 11:15:04.117,,,
2155,Closed,High,Email,Other,Bernard Beckley,2023-05-21 07:27:31,2023-05-23 07:27:31,2023-05-21 08:13:51.872,2023-05-23 00:09:51.154,2023-05-23 14:44:52.583,55.28932861111112
2156,Resolved,Medium,Phone,Product setup,Bernard Beckley,2023-05-21 20:41:47,2023-05-23 20:41:47,2023-05-21 20:41:58.801,2023-05-23 04:34:37.931,,
2161,Closed,Medium,Phone,Product setup,Heather Urry,2023-05-22 16:48:25,2023-05-24 16:48:25,2023-05-22 16:52:45.025,2023-05-23 05:47:42.167,2023-05-25 17:34:10.715,72.7626986111111
2162,Resolved,Medium,Email,Bug report,Nicola Wane,2023-05-22 05:23:12,2023-05-24 05:23:12,2023-05-22 05:46:22.205,2023-05-23 03:27:42.818,,
2163,Resolved,Medium,Email,Product setup,Sheela Cutten,2023-05-22 18:39:02,2023-05-24 18:39:02,2023-05-22 19:16:38.465,2023-05-22 23:56:24.080,,
2164,Resolved,High,Email,Bug report,Kristos Westoll,2023-05-22 21:17:37,2023-05-24 21:17:37,2023-05-22 21:22:05.286,2023-05-23 08:17:12.298,,
2165,Closed,Low,Phone,Pricing and licensing,Heather Urry,2023-05-22 11:49:12,2023-05-24 11:49:12,2023-05-22 11:50:03.392,2023-05-22 20:54:06.182,2023-05-29 21:17:35.675,177.47324305555557
2166,Resolved,Medium,Phone,Bug report,Heather Urry,2023-05-22 18:21:23,2023-05-24 18:21:23,2023-05-22 18:22:00.161,2023-05-24 02:44:48.164,,
2167,In progress,Low,Chat,Pricing and licensing,Sheela Cutten,2023-05-22 03:46:21,2023-05-23 03:46:21,2023-05-22 03:47:42.098,,,
2168,Resolved,Medium,Phone,Pricing and licensing,Nicola Wane,2023-05-22 07:29:34,2023-05-24 07:29:34,2023-05-22 07:29:56.874,2023-05-23 22:50:45.339,,
2169,Closed,Medium,Email,Purchasing and invoicing,Heather Urry,2023-05-22 12:09:17,2023-05-24 12:09:17,2023-05-22 13:03:43.624,2023-05-23 05:41:09.433,2023-05-28 06:54:22.059,138.7514052777778
2170,Resolved,Low,Email,Feature request,Sheela Cutten,2023-05-22 10:26:47,2023-05-24 10:26:47,2023-05-22 11:00:10.982,2023-05-23 22:49:45.231,,
2171,In progress,Low,Email,Bug report,Kristos Westoll,2023-05-22 09:23:54,2023-05-24 09:23:54,2023-05-22 10:18:02.719,,,
2172,Closed,Low,Chat,Other,Nicola Wane,2023-05-22 15:13:22,2023-05-23 15:13:22,2023-05-22 15:14:14.795,2023-05-23 04:29:23.186,2023-05-26 02:02:06.883,82.8124675
2173,Closed,Medium,Email,Pricing and licensing,Kristos Westoll,2023-05-22 20:37:08,2023-05-24 20:37:08,2023-05-22 21:21:46.938,2023-05-27 22:37:21.168,2023-05-29 06:12:47.136,153.59420444444447
2174,In progress,Medium,Email,Pricing and licensing,Adolpho Messingham,2023-05-22 01:35:36,2023-05-24 01:35:36,2023-05-22 02:05:01.994,,,
2175,Closed,Low,Email,Pricing and licensing,Bernard Beckley,2023-05-22 04:58:52,2023-05-24 04:58:52,2023-05-22 05:11:08.677,2023-05-28 07:49:39.981,2023-05-28 00:51:19.704,139.87436222222223
2176,Closed,Medium,Chat,Training request,Kristos Westoll,2023-05-23 22:40:09,2023-05-24 22:40:09,2023-05-23 22:40:15.470,2023-05-24 00:35:47.711,2023-05-30 01:50:59.629,147.18073027777777
2177,Closed,Medium,Chat,Pricing and licensing,Sheela Cutten,2023-05-23 05:53:45,2023-05-24 05:53:45,2023-05-23 05:55:37.983,2023-05-23 09:42:37.108,2023-05-27 07:39:39.441,97.7651225
2178,Closed,Low,Email,Product setup,Connor Danielovitch,2023-05-23 00:49:48,2023-05-25 00:49:48,2023-05-23 06:19:20.063,2023-05-23 02:38:22.573,2023-05-26 21:17:43.611,92.4654475
2179,Closed,Medium,Email,Product setup,Connor Danielovitch,2023-05-23 11:32:40,2023-05-25 11:32:40,2023-05-23 12:30:20.067,2023-05-25 01:58:51.425,2023-05-25 19:30:42.427,55.96734083333333
2180,Closed,High,Email,Product setup,Sheela Cutten,2023-05-23 06:23:44,2023-05-25 06:23:44,2023-05-23 07:17:06.855,2023-05-23 07:57:24.631,2023-05-26 19:57:12.185,85.55782916666666
2183,In progress,Medium,Email,Feature request,Michele Whyatt,2023-05-23 02:47:45,2023-05-25 02:47:45,2023-05-23 03:39:33.400,,,
2184,Resolved,High,Email,Product setup,Bernard Beckley,2023-05-24 03:30:28,2023-05-26 03:30:28,2023-05-24 03:50:07.481,2023-05-25 07:54:57.901,,
2185,Resolved,Low,Chat,Product setup,Connor Danielovitch,2023-05-24 07:40:10,2023-05-25 07:40:10,2023-05-24 07:41:41.666,2023-05-25 14:51:04.298,,
2186,In progress,Low,Chat,Feature request,Michele Whyatt,2023-05-24 21:59:19,2023-05-25 21:59:19,2023-05-24 21:59:22.990,,,
2188,Closed,High,Chat,Product setup,Connor Danielovitch,2023-05-24 22:52:47,2023-05-25 22:52:47,2023-05-24 22:52:47.112,2023-05-24 23:10:35.102,2023-05-30 19:17:18.764,140.40882333333334
2189,Closed,Low,Chat,Pricing and licensing,Kristos Westoll,2023-05-24 13:25:23,2023-05-25 13:25:23,2023-05-24 13:26:57.213,2023-05-24 21:15:35.756,2023-05-30 00:06:24.941,130.6838725
2190,Closed,Low,Email,Pricing and licensing,Bernard Beckley,2023-05-24 01:25:21,2023-05-26 01:25:21,2023-05-24 02:09:38.955,2023-05-25 21:42:39.849,2023-05-25 15:58:34.677,38.553799166666664
2192,Resolved,High,Email,Feature request,Nicola Wane,2023-05-24 00:06:54,2023-05-26 00:06:54,2023-05-24 00:10:27.276,2023-05-25 18:50:48.345,,
2193,Closed,Medium,Chat,Purchasing and invoicing,Nicola Wane,2023-05-24 05:42:39,2023-05-25 05:42:39,2023-05-24 05:44:43.215,2023-05-24 21:37:40.275,2023-05-29 18:48:13.192,133.0928311111111
2194,Resolved,Medium,Chat,Pricing and licensing,Michele Whyatt,2023-05-25 00:10:39,2023-05-26 00:10:39,2023-05-25 00:12:31.283,2023-05-25 04:12:14.273,,
2195,Closed,Low,Email,Feature request,Bernard Beckley,2023-05-25 03:02:20,2023-05-27 03:02:20,2023-05-25 03:44:37.942,2023-05-25 22:02:16.697,2023-05-30 01:50:52.452,118.80901444444444
2196,In progress,Low,Chat,Bug report,Kristos Westoll,2023-05-25 16:37:26,2023-05-26 16:37:26,2023-05-25 16:37:51.868,,,
2197,Resolved,Low,Chat,Bug report,Bernard Beckley,2023-05-25 23:58:35,2023-05-26 23:58:35,2023-05-26 00:00:12.187,2023-05-26 10:27:20.952,,
2198,In progress,Low,Email,Purchasing and invoicing,Nicola Wane,2023-05-25 05:26:04,2023-05-27 05:26:04,2023-05-25 08:24:28.211,,,
2199,Closed,High,Phone,Feature request,Sheela Cutten,2023-05-25 14:47:02,2023-05-27 14:47:02,2023-05-25 14:50:42.390,2023-05-26 03:27:56.504,2023-05-28 10:22:53.251,67.59756972222222
2200,Resolved,Low,Chat,Product setup,Bernard Beckley,2023-05-25 20:08:06,2023-05-26 20:08:06,2023-05-25 20:10:26.647,2023-05-26 02:36:17.761,,
2201,Closed,High,Chat,Pricing and licensing,Heather Urry,2023-05-25 13:55:06,2023-05-26 13:55:06,2023-05-25 13:55:55.591,2023-05-26 05:14:41.304,2023-05-30 19:42:59.030,125.79806388888889
2202,Closed,Low,Email,Product setup,Kristos Westoll,2023-05-25 17:33:19,2023-05-27 17:33:19,2023-05-25 18:00:21.840,2023-05-25 18:22:48.338,2023-05-29 14:15:35.291,92.70452527777779
2203,Resolved,Medium,Email,Pricing and licensing,Sheela Cutten,2023-05-25 13:52:26,2023-05-27 13:52:26,2023-05-25 14:11:02.838,2023-05-26 01:29:28.221,,
2204,Resolved,Low,Email,Product setup,Sheela Cutten,2023-05-26 18:49:22,2023-05-28 18:49:22,2023-05-26 18:51:57.383,2023-05-27 12:36:41.504,,
2205,Closed,Medium,Email,Feature request,Michele Whyatt,2023-05-26 21:16:25,2023-05-28 21:16:25,2023-05-26 21:49:29.520,2023-05-27 10:17:32.825,2023-05-29 09:39:39.304,60.38730666666667
2206,Resolved,Low,Email,Pricing and licensing,Kristos Westoll,2023-05-26 11:09:54,2023-05-28 11:09:54,2023-05-26 12:07:46.452,2023-05-28 08:26:58.519,,
2207,Resolved,Low,Email,Other,Nicola Wane,2023-05-26 07:39:45,2023-05-28 07:39:45,2023-05-26 08:10:48.579,2023-05-27 23:42:35.745,,
2208,Resolved,Medium,Email,Pricing and licensing,Connor Danielovitch,2023-05-26 22:47:11,2023-05-28 22:47:11,2023-05-26 23:33:11.804,2023-05-27 22:57:10.783,,
2209,In progress,Low,Chat,Product setup,Sheela Cutten,2023-05-26 16:39:38,2023-05-27 16:39:38,2023-05-26 16:41:14.637,,,
2219,Closed,Low,Email,Bug report,Kristos Westoll,2023-05-28 18:01:07,2023-05-30 18:01:07,2023-05-28 18:15:07.409,2023-05-29 21:22:30.456,2023-05-31 22:33:24.235,76.53812083333332
2220,Resolved,Low,Email,Feature request,Sheela Cutten,2023-05-28 17:35:16,2023-05-30 17:35:16,2023-05-28 17:44:32.082,2023-05-29 07:33:26.993,,
2221,Closed,Medium,Chat,Feature request,Connor Danielovitch,2023-05-28 23:04:13,2023-05-29 23:04:13,2023-05-28 23:09:13.838,2023-05-29 18:08:27.546,2023-06-04 15:07:12.234,160.04978722222225
2222,Resolved,Low,Email,Bug report,Bernard Beckley,2023-05-28 03:21:55,2023-05-30 03:21:55,2023-05-28 04:15:15.331,2023-06-01 07:08:30.192,,
2223,Closed,High,Email,Purchasing and invoicing,Nicola Wane,2023-05-29 15:46:30,2023-05-31 15:46:30,2023-05-29 20:42:24.989,2023-06-03 14:50:15.360,2023-06-04 07:23:00.645,135.60851250000002
2224,Resolved,Medium,Chat,Product setup,Bernard Beckley,2023-05-29 00:44:02,2023-05-30 00:44:02,2023-05-29 00:45:05.146,2023-05-30 03:06:01.537,,
2225,Resolved,Low,Chat,Purchasing and invoicing,Heather Urry,2023-05-30 02:42:21,2023-05-31 02:42:21,2023-05-30 02:44:11.581,2023-05-30 06:31:30.921,,
2226,Resolved,Low,Chat,Feature request,Sheela Cutten,2023-05-30 15:57:45,2023-05-31 15:57:45,2023-05-30 15:57:47.010,2023-05-31 07:34:53.167,,
2227,In progress,High,Phone,Pricing and licensing,Nicola Wane,2023-05-30 18:33:13,2023-06-01 18:33:13,2023-05-30 18:33:21.427,,,
2228,In progress,Medium,Chat,Pricing and licensing,Adolpho Messingham,2023-05-30 08:36:51,2023-05-31 08:36:51,2023-05-30 08:37:49.841,,,
2229,Closed,Medium,Chat,Purchasing and invoicing,Heather Urry,2023-05-30 13:39:34,2023-05-31 13:39:34,2023-05-30 13:45:14.000,2023-05-30 22:02:09.417,2023-06-03 14:37:17.792,96.96216444444445
2230,In progress,Low,Phone,Purchasing and invoicing,Sheela Cutten,2023-05-31 12:33:45,2023-06-02 12:33:45,2023-05-31 12:34:21.214,,,
2231,Resolved,High,Email,Other,Sheela Cutten,2023-05-31 17:08:54,2023-06-02 17:08:54,2023-05-31 17:44:31.886,2023-06-01 11:31:29.500,,
2232,Resolved,Low,Email,Product setup,Nicola Wane,2023-05-31 22:08:57,2023-06-02 22:08:57,2023-05-31 22:12:53.178,2023-06-01 21:29:18.731,,
